model,column,search_type,r2_score,rmse,params,run
MLP,1,optuna,-0.6854276344045629,6.731329379871813,"{'units_1': 128, 'units_2': 64, 'dropout': 0.110232490245261, 'l2_reg': 0.003222811468659029}",1
MLP,1,optuna,0.41818403601770315,3.95492820124383,"{'units_1': 124, 'units_2': 25, 'dropout': 0.11991329581386956, 'l2_reg': 0.003907144203554788}",3
MLP,1,optuna,0.279702284097206,4.400497775157336,"{'units_1': 128, 'units_2': 33, 'dropout': 0.10521588864142443, 'l2_reg': 0.007491375924908652}",4
MLP,1,optuna,0.2511842256175163,4.486764543676945,"{'units_1': 67, 'units_2': 59, 'dropout': 0.1403629296368581, 'l2_reg': 0.002003757206203473}",2
MLP,1,optuna,0.4080877585978888,3.989095631049977,"{'units_1': 127, 'units_2': 49, 'dropout': 0.11078991718558888, 'l2_reg': 0.00627037703852595}",0
MLP,2,optuna,0.1648013132409566,4.738497854728798,"{'units_1': 76, 'units_2': 59, 'dropout': 0.1809668953661872, 'l2_reg': 0.005341819748654619}",1
MLP,2,optuna,0.3747748939766956,4.099812463604741,"{'units_1': 110, 'units_2': 49, 'dropout': 0.13203907654985297, 'l2_reg': 0.005878501588013691}",4
MLP,2,optuna,-0.42253017827806594,6.1841003912373,"{'units_1': 49, 'units_2': 46, 'dropout': 0.17591882456077104, 'l2_reg': 0.006942384139333605}",0
MLP,2,optuna,0.41727146429347006,3.9580286159368483,"{'units_1': 120, 'units_2': 53, 'dropout': 0.16301555385785285, 'l2_reg': 0.003352466540259522}",2
MLP,2,optuna,0.4195698721468639,3.950215241845415,"{'units_1': 73, 'units_2': 64, 'dropout': 0.10521913952429693, 'l2_reg': 0.00011132347831995318}",3
MLP,3,optuna,0.8228884931257858,102.4375926294465,"{'units_1': 128, 'units_2': 60, 'dropout': 0.10392951344689454, 'l2_reg': 0.009613024292167063}",1
MLP,3,optuna,0.8355871935297705,98.69696452334766,"{'units_1': 97, 'units_2': 55, 'dropout': 0.1415228188314419, 'l2_reg': 0.0054541224947266985}",4
MLP,3,optuna,0.8790059889661888,84.66772911460865,"{'units_1': 102, 'units_2': 58, 'dropout': 0.10340986149269449, 'l2_reg': 0.008531243590694891}",0
MLP,3,optuna,0.8344804846476804,99.02858592562256,"{'units_1': 90, 'units_2': 59, 'dropout': 0.13034046366601823, 'l2_reg': 0.0003048951714774385}",3
MLP,3,optuna,0.8508332375523274,94.0095570695623,"{'units_1': 116, 'units_2': 49, 'dropout': 0.3529418401664296, 'l2_reg': 0.00031398673797021595}",2
MLP,4,optuna,0.7542942840738764,35.05110426803096,"{'units_1': 119, 'units_2': 55, 'dropout': 0.19424823028819305, 'l2_reg': 0.008027227781195972}",1
MLP,4,optuna,0.7521812789038248,35.20149681036245,"{'units_1': 106, 'units_2': 51, 'dropout': 0.137481531461772, 'l2_reg': 0.009461935000460445}",4
MLP,4,optuna,0.7489405052851696,35.430917611861,"{'units_1': 102, 'units_2': 57, 'dropout': 0.14321924010679107, 'l2_reg': 0.004370685599126858}",0
MLP,4,optuna,0.7394964457441893,36.09116503380167,"{'units_1': 102, 'units_2': 59, 'dropout': 0.33564243780003905, 'l2_reg': 0.005453369573377894}",3
MLP,4,optuna,0.7500797214667566,35.350439939483856,"{'units_1': 87, 'units_2': 49, 'dropout': 0.10215771650849909, 'l2_reg': 0.003064732517305077}",2
MLP,5,optuna,0.0,0.009988835013619902,"{'units_1': 35, 'units_2': 55, 'dropout': 0.10959514081127458, 'l2_reg': 0.00927125420515496}",1
MLP,5,optuna,0.0,0.012721111457918285,"{'units_1': 102, 'units_2': 49, 'dropout': 0.23337636134536763, 'l2_reg': 0.007480672160528237}",4
MLP,5,optuna,0.0,0.014305098514894027,"{'units_1': 65, 'units_2': 63, 'dropout': 0.34123180671646014, 'l2_reg': 0.00978097341586967}",3
MLP,5,optuna,0.0,0.005159574128110842,"{'units_1': 95, 'units_2': 64, 'dropout': 0.10072422951225572, 'l2_reg': 0.009875365389902944}",0
MLP,5,optuna,0.0,0.004057473814159048,"{'units_1': 98, 'units_2': 35, 'dropout': 0.10140511609113319, 'l2_reg': 0.009754369151087924}",2
MLP,6,optuna,0.9643476853495727,0.05538693191233207,"{'units_1': 71, 'units_2': 44, 'dropout': 0.10040892679427119, 'l2_reg': 0.0034746658722630093}",1
MLP,6,optuna,0.947379608051442,0.0672884435245813,"{'units_1': 92, 'units_2': 50, 'dropout': 0.19489377723804263, 'l2_reg': 0.004373349355824424}",3
MLP,6,optuna,0.9560862341354186,0.06147008083982619,"{'units_1': 71, 'units_2': 58, 'dropout': 0.1256759887178213, 'l2_reg': 0.004341826900837022}",4
MLP,6,optuna,0.9604110519420032,0.058364722403825134,"{'units_1': 72, 'units_2': 55, 'dropout': 0.10925528337302517, 'l2_reg': 0.004445342089983397}",2
MLP,6,optuna,0.9586059727083227,0.05968047679198287,"{'units_1': 62, 'units_2': 47, 'dropout': 0.1879213832047466, 'l2_reg': 0.0055462784649969645}",0
MLP,7,optuna,0.9126039964063981,2.73458643369998,"{'units_1': 90, 'units_2': 63, 'dropout': 0.10154325586981233, 'l2_reg': 0.009027882416144837}",1
MLP,7,optuna,0.9212741341539087,2.5954017367161883,"{'units_1': 108, 'units_2': 55, 'dropout': 0.1486951702387246, 'l2_reg': 0.003528836016511275}",3
MLP,7,optuna,0.9271293570591088,2.497020849819253,"{'units_1': 109, 'units_2': 53, 'dropout': 0.15452053572356747, 'l2_reg': 0.0010909580494688387}",2
MLP,7,optuna,0.9205306509401661,2.607628360959639,"{'units_1': 109, 'units_2': 62, 'dropout': 0.1424956963072092, 'l2_reg': 0.002830550950674105}",4
MLP,7,optuna,0.9211933035702514,2.596733789488551,"{'units_1': 109, 'units_2': 34, 'dropout': 0.12484475018652395, 'l2_reg': 0.0017973766849697596}",0
MLP,8,optuna,0.1781428629904951,0.015894758164729874,"{'units_1': 128, 'units_2': 61, 'dropout': 0.10064661300199557, 'l2_reg': 0.006043521429890161}",1
MLP,8,optuna,0.07349623715429343,0.01687638222252213,"{'units_1': 60, 'units_2': 43, 'dropout': 0.18444155913651714, 'l2_reg': 0.008123881729682807}",4
MLP,8,optuna,0.21328275466444258,0.015551242523047544,"{'units_1': 89, 'units_2': 61, 'dropout': 0.14504875520363403, 'l2_reg': 0.004547218677119874}",3
MLP,8,optuna,0.16513716432434244,0.01602002994242073,"{'units_1': 38, 'units_2': 53, 'dropout': 0.10001821465200939, 'l2_reg': 0.0007595978887150598}",2
MLP,8,optuna,0.24048211769694072,0.01528004949062146,"{'units_1': 124, 'units_2': 64, 'dropout': 0.11350652065134804, 'l2_reg': 0.008099809819055125}",0
MLP,9,optuna,-0.010763122079135545,0.0014882449625917768,"{'units_1': 79, 'units_2': 59, 'dropout': 0.30342568800239145, 'l2_reg': 0.0009417170874694102}",1
MLP,9,optuna,0.0015824618260205092,0.0014791282362260193,"{'units_1': 102, 'units_2': 50, 'dropout': 0.16092330353819312, 'l2_reg': 0.002592452748098036}",4
